image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000798.png,Garage4_000798,Garage4,798,rgb,Garage4_000798#1,279.700195,388.377869,403.605103,719.445007,3.738281,3.738281,3-5,conf2,indoor_garage,Garage4,Garage4_000798#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000798.png,Garage4_000798,Garage4,798,rgb,Garage4_000798#2,602.827637,397.206848,725.014282,678.481934,4.796875,4.796875,3-5,conf2,indoor_garage,Garage4,Garage4_000798#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000840.png,Garage4_000840,Garage4,840,rgb,Garage4_000840#1,629.045654,388.459167,820.682373,719.107178,2.878906,2.878906,<3,conf2,indoor_garage,Garage4,Garage4_000840#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000840.png,Garage4_000840,Garage4,840,rgb,Garage4_000840#2,25.490959,381.123108,194.898438,719.404419,2.447266,2.447266,<3,conf1,indoor_garage,Garage4,Garage4_000840#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000882.png,Garage4_000882,Garage4,882,rgb,Garage4_000882#1,661.093994,329.697266,959.190491,719.291138,1.190430,1.190430,<3,conf2,indoor_garage,Garage4,Garage4_000882#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001014.png,Garage4_001014,Garage4,1014,rgb,Garage4_001014#1,6.008560,382.019806,244.953644,719.462219,1.985352,1.985352,<3,conf2,indoor_garage,Garage4,Garage4_001014#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001014.png,Garage4_001014,Garage4,1014,rgb,Garage4_001014#2,528.284668,395.163300,665.649292,719.762573,3.371094,3.371094,3-5,conf2,indoor_garage,Garage4,Garage4_001014#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001014.png,Garage4_001014,Garage4,1014,rgb,Garage4_001014#3,233.240753,398.296967,343.614624,639.456543,,,3-5,none,indoor_garage,Garage4,Garage4_001014#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001428.png,Garage4_001428,Garage4,1428,rgb,Garage4_001428#1,385.066864,405.310089,446.949005,572.590698,7.527344,7.527344,>5,conf2,indoor_garage,Garage4,Garage4_001428#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001428.png,Garage4_001428,Garage4,1428,rgb,Garage4_001428#2,729.996643,409.452942,791.967957,574.494690,7.054688,7.054688,>5,conf1,indoor_garage,Garage4,Garage4_001428#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001512.png,Garage4_001512,Garage4,1512,rgb,Garage4_001512#1,312.946655,394.954559,414.309692,673.281860,4.585938,4.585938,3-5,conf2,indoor_garage,Garage4,Garage4_001512#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001512.png,Garage4_001512,Garage4,1512,rgb,Garage4_001512#2,895.485168,392.714417,959.819641,719.314514,,,<3,none,indoor_garage,Garage4,Garage4_001512#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001512.png,Garage4_001512,Garage4,1512,rgb,Garage4_001512#3,470.135010,395.602020,559.772644,626.233765,5.718750,5.718750,>5,conf2,indoor_garage,Garage4,Garage4_001512#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001530.png,Garage4_001530,Garage4,1530,rgb,Garage4_001530#1,719.120667,395.749786,935.522095,719.435547,2.619141,2.619141,<3,conf2,indoor_garage,Garage4,Garage4_001530#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001530.png,Garage4_001530,Garage4,1530,rgb,Garage4_001530#2,265.865173,389.308136,398.299744,718.459473,4.011719,4.011719,3-5,conf2,indoor_garage,Garage4,Garage4_001530#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001530.png,Garage4_001530,Garage4,1530,rgb,Garage4_001530#3,428.821014,393.566040,515.174316,646.831665,5.117188,5.117188,>5,conf2,indoor_garage,Garage4,Garage4_001530#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001572.png,Garage4_001572,Garage4,1572,rgb,Garage4_001572#1,97.839890,381.355560,305.523804,719.652100,2.541016,2.541016,<3,conf2,indoor_garage,Garage4,Garage4_001572#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001572.png,Garage4_001572,Garage4,1572,rgb,Garage4_001572#2,274.908752,395.657532,399.970703,719.235413,3.681641,3.681641,3-5,conf2,indoor_garage,Garage4,Garage4_001572#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001572.png,Garage4_001572,Garage4,1572,rgb,Garage4_001572#3,626.785767,398.444275,721.068481,671.102783,4.609375,4.609375,3-5,conf2,indoor_garage,Garage4,Garage4_001572#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001614.png,Garage4_001614,Garage4,1614,rgb,Garage4_001614#1,58.302681,371.809998,302.097870,719.309204,2.105469,2.105469,<3,conf2,indoor_garage,Garage4,Garage4_001614#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001614.png,Garage4_001614,Garage4,1614,rgb,Garage4_001614#2,573.844360,405.223022,643.232605,591.055664,6.457031,6.457031,>5,conf2,indoor_garage,Garage4,Garage4_001614#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001626.png,Garage4_001626,Garage4,1626,rgb,Garage4_001626#1,0.183884,367.227295,302.439758,719.224060,1.673828,1.673828,<3,conf2,indoor_garage,Garage4,Garage4_001626#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001626.png,Garage4_001626,Garage4,1626,rgb,Garage4_001626#2,569.971191,406.249207,636.645142,582.197998,6.871094,6.871094,>5,conf1,indoor_garage,Garage4,Garage4_001626#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001686.png,Garage4_001686,Garage4,1686,rgb,Garage4_001686#1,647.951355,378.561676,959.886841,719.351685,1.696289,1.696289,<3,conf2,indoor_garage,Garage4,Garage4_001686#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001686.png,Garage4_001686,Garage4,1686,rgb,Garage4_001686#2,0.187969,374.814514,56.989143,717.604980,2.974609,2.974609,<3,conf1,indoor_garage,Garage4,Garage4_001686#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001686.png,Garage4_001686,Garage4,1686,rgb,Garage4_001686#3,538.560303,409.257202,585.547974,534.480591,,,>5,none,indoor_garage,Garage4,Garage4_001686#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002088.png,Garage4_002088,Garage4,2088,rgb,Garage4_002088#1,222.416473,392.501404,381.685181,719.242310,3.552734,3.552734,3-5,conf2,indoor_garage,Garage4,Garage4_002088#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002088.png,Garage4_002088,Garage4,2088,rgb,Garage4_002088#2,451.482147,410.325348,489.630981,527.134521,,,>5,none,indoor_garage,Garage4,Garage4_002088#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002088.png,Garage4_002088,Garage4,2088,rgb,Garage4_002088#3,515.833862,406.558167,546.000854,509.621216,,,>5,none,indoor_garage,Garage4,Garage4_002088#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002136.png,Garage4_002136,Garage4,2136,rgb,Garage4_002136#1,0.626839,362.869751,118.918213,719.391724,1.077148,1.077148,<3,conf2,indoor_garage,Garage4,Garage4_002136#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002136.png,Garage4_002136,Garage4,2136,rgb,Garage4_002136#2,555.498596,405.180084,600.483521,554.352051,8.570312,8.570312,>5,conf1,indoor_garage,Garage4,Garage4_002136#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002136.png,Garage4_002136,Garage4,2136,rgb,Garage4_002136#3,461.907990,406.326416,492.639679,523.390503,,,>5,none,indoor_garage,Garage4,Garage4_002136#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_002238.png,Garage4_002238,Garage4,2238,rgb,Garage4_002238#1,342.557251,405.000641,399.614685,572.569519,7.199219,7.199219,>5,conf1,indoor_garage,Garage4,Garage4_002238#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000378.png,Pave1_000378,Pave1,378,rgb,Pave1_000378#1,572.823730,336.967163,719.008423,717.827820,3.056641,3.056641,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000378#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000378.png,Pave1_000378,Pave1,378,rgb,Pave1_000378#2,402.770020,349.212402,491.442688,625.373901,4.476562,4.476562,3-5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_000378#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000396.png,Pave1_000396,Pave1,396,rgb,Pave1_000396#1,548.563293,340.741089,672.441650,698.878174,3.615234,3.615234,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000396#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000396.png,Pave1_000396,Pave1,396,rgb,Pave1_000396#2,369.545685,346.572388,455.829163,594.805969,4.910156,4.910156,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000396#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000468.png,Pave1_000468,Pave1,468,rgb,Pave1_000468#1,136.375549,339.876495,232.683563,602.670410,4.816406,4.816406,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000468#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000468.png,Pave1_000468,Pave1,468,rgb,Pave1_000468#2,469.391113,346.853149,543.482727,553.661377,6.199219,6.199219,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000468#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000492.png,Pave1_000492,Pave1,492,rgb,Pave1_000492#1,95.241165,334.439728,221.051483,635.520630,4.234375,4.234375,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000492#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000492.png,Pave1_000492,Pave1,492,rgb,Pave1_000492#2,464.343109,349.894043,536.090698,531.557190,6.832031,6.832031,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000492#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000828.png,Pave1_000828,Pave1,828,rgb,Pave1_000828#1,384.307251,350.958466,445.442139,572.049500,5.628906,5.628906,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000828#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000840.png,Pave1_000840,Pave1,840,rgb,Pave1_000840#1,354.616882,349.392639,448.936157,560.534119,8.343750,8.343750,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_000840#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000942.png,Pave1_000942,Pave1,942,rgb,Pave1_000942#1,685.729980,352.521179,825.029175,636.739075,4.236328,4.236328,3-5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_000942#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000942.png,Pave1_000942,Pave1,942,rgb,Pave1_000942#2,136.469543,339.139771,225.881531,578.917847,5.138672,5.138672,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_000942#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000954.png,Pave1_000954,Pave1,954,rgb,Pave1_000954#1,133.448135,341.028564,229.901550,608.801392,4.792969,4.792969,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000954#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_000954.png,Pave1_000954,Pave1,954,rgb,Pave1_000954#2,672.431152,347.917358,765.677979,600.318115,5.035156,5.035156,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_000954#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001014.png,Pave1_001014,Pave1,1014,rgb,Pave1_001014#1,271.458496,340.643433,422.718262,719.422607,3.296875,3.296875,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001014#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001014.png,Pave1_001014,Pave1,1014,rgb,Pave1_001014#2,570.911621,357.769958,632.282349,521.319092,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_001014#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001044.png,Pave1_001044,Pave1,1044,rgb,Pave1_001044#1,453.834045,334.813599,600.557007,719.513794,2.462891,2.462891,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001044#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001134.png,Pave1_001134,Pave1,1134,rgb,Pave1_001134#1,188.567474,338.400208,244.290710,520.414185,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_001134#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001326.png,Pave1_001326,Pave1,1326,rgb,Pave1_001326#1,241.997833,342.796448,351.076477,575.439453,5.355469,5.355469,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_001326#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001326.png,Pave1_001326,Pave1,1326,rgb,Pave1_001326#2,910.024109,449.472198,959.822571,718.650879,,,<3,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_001326#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001344.png,Pave1_001344,Pave1,1344,rgb,Pave1_001344#1,185.868759,341.613922,289.372314,559.522461,5.597656,5.597656,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_001344#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001428.png,Pave1_001428,Pave1,1428,rgb,Pave1_001428#1,93.799255,323.347687,285.284302,719.432739,2.201172,2.201172,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001428#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001428.png,Pave1_001428,Pave1,1428,rgb,Pave1_001428#2,0.124752,328.634979,45.453201,637.524292,,,3-5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_001428#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001566.png,Pave1_001566,Pave1,1566,rgb,Pave1_001566#1,393.371338,332.532532,648.327759,719.735229,2.047852,2.047852,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001566#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001566.png,Pave1_001566,Pave1,1566,rgb,Pave1_001566#2,272.245514,349.497070,366.592438,541.922729,6.234375,6.234375,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001566#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001596.png,Pave1_001596,Pave1,1596,rgb,Pave1_001596#1,552.142212,337.176849,743.869324,719.559265,2.656250,2.656250,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001596#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001596.png,Pave1_001596,Pave1,1596,rgb,Pave1_001596#2,369.668457,353.958160,450.693726,547.185974,6.125000,6.125000,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_001596#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001626.png,Pave1_001626,Pave1,1626,rgb,Pave1_001626#1,580.232544,346.535522,704.244263,688.464844,3.560547,3.560547,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001626#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001626.png,Pave1_001626,Pave1,1626,rgb,Pave1_001626#2,452.170654,356.123352,539.074341,590.219849,5.378906,5.378906,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001626#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001686.png,Pave1_001686,Pave1,1686,rgb,Pave1_001686#1,503.585205,349.552887,649.725342,719.741272,3.367188,3.367188,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001686#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001686.png,Pave1_001686,Pave1,1686,rgb,Pave1_001686#2,496.507080,354.779419,559.283264,570.690796,3.495117,3.495117,3-5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_001686#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001746.png,Pave1_001746,Pave1,1746,rgb,Pave1_001746#1,467.197449,329.326263,778.205566,719.642700,1.585938,1.585938,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001746#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001746.png,Pave1_001746,Pave1,1746,rgb,Pave1_001746#2,326.165955,358.777740,397.364441,548.469482,6.417969,6.417969,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001746#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002004.png,Pave1_002004,Pave1,2004,rgb,Pave1_002004#1,637.937378,338.130371,822.294189,719.401550,2.154297,2.154297,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002004#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002004.png,Pave1_002004,Pave1,2004,rgb,Pave1_002004#2,210.567993,349.512329,263.705994,502.385834,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002004#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002190.png,Pave1_002190,Pave1,2190,rgb,Pave1_002190#1,438.256470,351.840027,494.311279,538.989136,6.734375,6.734375,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002190#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002190.png,Pave1_002190,Pave1,2190,rgb,Pave1_002190#2,310.075806,349.517426,359.862183,501.761658,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002190#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002310.png,Pave1_002310,Pave1,2310,rgb,Pave1_002310#1,321.125610,347.434082,408.871399,593.863831,5.054688,5.054688,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002310#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002310.png,Pave1_002310,Pave1,2310,rgb,Pave1_002310#2,239.173553,350.928162,315.907471,512.959106,6.937500,6.937500,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002310#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002424.png,Pave1_002424,Pave1,2424,rgb,Pave1_002424#1,487.376678,324.209564,689.273560,719.508789,1.697266,1.697266,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002424#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002424.png,Pave1_002424,Pave1,2424,rgb,Pave1_002424#2,100.703911,336.775085,204.397751,635.875122,4.265625,4.265625,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002424#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002436.png,Pave1_002436,Pave1,2436,rgb,Pave1_002436#1,559.296997,320.304932,837.382507,719.439453,1.454102,1.454102,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002436#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002436.png,Pave1_002436,Pave1,2436,rgb,Pave1_002436#2,100.091171,324.686371,239.127869,643.429077,3.980469,3.980469,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002436#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002622.png,Pave1_002622,Pave1,2622,rgb,Pave1_002622#1,626.943237,338.402100,789.837158,719.497437,1.902344,1.902344,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002622#1
